web-scraper-order,web-scraper-start-url,house,house-href,price,location,luas_bangunan,luas_tanah,sertifikasi,n_bedroom,n_bathroom,n_lantai
"1669845854-669","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 715.000.0002 KT - 1 KM - 46 m2Ready stok rumah cluster di Buaran Serpong dekat UNPAMKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/ready-stok-rumah-cluster-di-buaran-serpong-dekat-unpam-iid-880292733","Rp 715.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","46","72","SHM - Sertifikat Hak Milik","2","1","1"
"1669845859-670","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 150.500.6112 KT - 1 KM - 27 m2TS PERMATA MUTIARA MAJAKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/ts-permata-mutiara-maja-iid-880292887","Rp 150.500.611","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","27","60","SHM - Sertifikat Hak Milik","2","1","1"
"1669845862-671","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2TOWNHOUSE MEWAH DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-mewah-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880292908","Rp 1.600.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","2"
"1669845866-672","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.500.000.0004 KT - 3 KM - 104 m2Townhouse mewah full bata merah dekat pondok cabe golf dan south cityMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-mewah-full-bata-merah-dekat-pondok-cabe-golf-dan-south-city-iid-880292911","Rp 1.500.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","104","84","SHM - Sertifikat Hak Milik","4","3","2"
"1669845871-673","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 650.000.0003 KT - 2 KM - 105 m2N(11.2020-S) HUNIAN STRATEGIS DKT MALL PARADISE SERPONG 2 LANTAI, KPRCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/n112020-s-hunian-strategis-dkt-mall-paradise-serpong-2-lantai-kpr-iid-880293090","Rp 650.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","105","84","SHM - Sertifikat Hak Milik","3","2","2"
"1669845876-674","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.500.000.0004 KT - 3 KM - 104 m2Townhouse ekslusif one gate system bangunan full bata merahPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-ekslusif-one-gate-system-bangunan-full-bata-merah-iid-880293113","Rp 1.500.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","104","84","SHM - Sertifikat Hak Milik","4","3","2"
"1669845881-675","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.200.000.0043 KT - 2 KM - 90 m2Promo DP0% Free Biaya Puri Harvest Jagakarsa 10 Mnt Tb SimatupangMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/promo-dp0-free-biaya-puri-harvest-jagakarsa-10-mnt-tb-simatupang-iid-880293134","Rp 1.200.000.004","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","90","65","SHM - Sertifikat Hak Milik","3","2","2"
"1669845884-676","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.200.000.0013 KT - 3 KM - 66 m2Prestigious Living in South City Fortunia Residence - Perfect QualityMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/prestigious-living-in-south-city-fortunia-residence-perfect-quality-iid-880293444","Rp 1.200.000.001","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","66","71","SHM - Sertifikat Hak Milik","3","3","2"
"1669845889-677","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 989.000.0003 KT - 2 KM - 74 m2Hunian baru one gate system berkonsep modern kontemporerMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-baru-one-gate-system-berkonsep-modern-kontemporer-iid-880293492","Rp 989.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","74","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669845893-678","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.175.000.0003 KT - 2 KM - 51 m2Jual Rumah (Aparthouse) Murah & BagusPancoran, Jakarta Selatan20 Nov","https://www.olx.co.id/item/jual-rumah-aparthouse-murah-bagus-iid-860982064","Rp 1.175.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","51","15","SHM - Sertifikat Hak Milik","3","2","3"
"1669845898-679","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.299.000.0004 KT - 4 KM - 140 m2Rumah Mewah Strategis 900 Meter Ke Pintu TolCilandak, Jakarta Selatan12 Nov","https://www.olx.co.id/item/rumah-mewah-strategis-900-meter-ke-pintu-tol-iid-878670662","Rp 1.299.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","140","100","SHM - Sertifikat Hak Milik","4","4","2"
"1669845903-680","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 4.000.000.000>10 KT - 3 KM - 300 m2Rumah Radio Dalam Lokasi Strategis Harga MurahKebayoran Baru, Jakarta Selatan7 hari yang lalu","https://www.olx.co.id/item/rumah-radio-dalam-lokasi-strategis-harga-murah-iid-879746273","Rp 4.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","300","178","SHM - Sertifikat Hak Milik",">10","3","null"
"1669845907-681","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.560.000.0003 KT - 3 KM - 140 m2Rumah Strategis di Dekat Lebak Bulus Jaksel Harga All In Nego Siap KPRCilandak, Jakarta Selatan01 Agu","https://www.olx.co.id/item/rumah-strategis-di-dekat-lebak-bulus-jaksel-harga-all-in-nego-siap-kpr-iid-869408927","Rp 1.560.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","140","72","SHM - Sertifikat Hak Milik","3","3","2"
"1669845911-682","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 989.000.0003 KT - 2 KM - 74 m2Hunian ekslusif di puribeta bangunan bata merah one gate systemPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-ekslusif-di-puribeta-bangunan-bata-merah-one-gate-system-iid-880293599","Rp 989.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","74","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669845914-683","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.300.000.0002 KT - 2 KM - 100 m2Dijual Kavling siap bangun di daerah pasar minggu, lokasi strategisPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-kavling-siap-bangun-di-daerah-pasar-minggu-lokasi-strategis-iid-880293601","Rp 1.300.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","100","49","SHM - Sertifikat Hak Milik","2","2","2"
"1669845917-684","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 45.000.000.000>10 KT - 8 KM - 1500 m2Dijual Rumah di Jalan Haji SamaliPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-di-jalan-haji-samali-iid-880293775","Rp 45.000.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","1500","2025","SHM - Sertifikat Hak Milik",">10","8","2"
"1669845920-685","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah kpr bermutu di sawangan depok bayar 7jt all inKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-bermutu-di-sawangan-depok-bayar-7jt-all-in-iid-880293779","Rp 445.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669845923-686","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 6.500.000.0005 KT - 5 KM - 495 m2Dijual Bintaro Jaya Sektor 1 Jakarta SelatanPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-bintaro-jaya-sektor-1-jakarta-selatan-iid-880294103","Rp 6.500.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","495","386","SHM - Sertifikat Hak Milik","5","5","2"
"1669845925-687","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 4.000.000.0005 KT - 4 KM - 150 m2Townhouse mewah siap huni dekat pintu TOL & MRTMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-mewah-siap-huni-dekat-pintu-tol-mrt-iid-880294107","Rp 4.000.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","150","123","SHM - Sertifikat Hak Milik","5","4","2"
"1669845928-688","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.700.000.0013 KT - 3 KM - 131 m2Luxurious Modern Complex Living at Al Hidayah 2 Pejaten Jakarta SelataKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/luxurious-modern-complex-living-at-al-hidayah-2-pejaten-jakarta-selata-iid-880294130","Rp 2.700.000.001","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","131","96","SHM - Sertifikat Hak Milik","3","3","2"
"1669845931-689","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 4.000.000.0005 KT - 4 KM - 150 m2Townhouse mewah siap huni FULL FURNISHED di lebak bulusPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-mewah-siap-huni-full-furnished-di-lebak-bulus-iid-880294221","Rp 4.000.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","150","123","SHM - Sertifikat Hak Milik","5","4","2"
"1669845934-690","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah kpr desain modern di sawangan depok bayar 7jt all inKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-desain-modern-di-sawangan-depok-bayar-7jt-all-in-iid-880294510","Rp 445.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669845937-691","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 285.000.0002 KT - 1 KM - 45 m2Rumah mewah harga murahPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-harga-murah-iid-880294514","Rp 285.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","45","60","SHM - Sertifikat Hak Milik","2","1","1"
"1669845940-692","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 715.000.0002 KT - 1 KM - 46 m2Dp mulai 0% rumah ready di buaran serpong dekat MCD serpong jayaPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/dp-mulai-0-rumah-ready-di-buaran-serpong-dekat-mcd-serpong-jaya-iid-880294763","Rp 715.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","46","70","SHM - Sertifikat Hak Milik","2","1","1"
"1669845947-693","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 715.000.0002 KT - 1 KM - 46 m2Rumah minimalis dan asri free BPHTB di buaran serpongKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-minimalis-dan-asri-free-bphtb-di-buaran-serpong-iid-880294946","Rp 715.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","46","70","SHM - Sertifikat Hak Milik","2","1","1"
"1669845951-694","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.200.000.0013 KT - 3 KM - 66 m2Prestigious Living in South City Fortunia Residence - Perfect QualityKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/prestigious-living-in-south-city-fortunia-residence-perfect-quality-iid-880294998","Rp 1.200.000.001","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","66","71","SHM - Sertifikat Hak Milik","3","3","2"
"1669845954-695","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 800.000.0103 KT - 2 KM - 75 m2Hunian cluster siap kpr DP bisa di angsur free biayaPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-cluster-siap-kpr-dp-bisa-di-angsur-free-biaya-iid-880295228","Rp 800.000.010","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","75","83","SHM - Sertifikat Hak Milik","3","2","2"
"1669845957-696","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah kpr bangunan kokoh di sawangan depok bayar 7jt all inMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-bangunan-kokoh-di-sawangan-depok-bayar-7jt-all-in-iid-880295257","Rp 445.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669845961-697","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 3.800.000.0003 KT - 4 KM - 185 m2Rumah Posisi Kuldesak 3 kamar di Bintaro Jakarta Selatan, CW-9375Pesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-posisi-kuldesak-3-kamar-di-bintaro-jakarta-selatan-cw-9375-iid-880295326","Rp 3.800.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","185","234","SHM - Sertifikat Hak Milik","3","4","2"
"1669845965-698","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 29.900.000.0001 KT - 3 KM - 600 m2Tanah dan Bangunan kantorCilandak, Jakarta Selatan07 Nov","https://www.olx.co.id/item/tanah-dan-bangunan-kantor-iid-878251339","Rp 29.900.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","600","700","SHM - Sertifikat Hak Milik","1","3","3"
"1669845968-699","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 275.000.0002 KT - 1 KM - 35 m2DIJUAL CEPAT RUMAH CIDODOL 350 jt!!Kebayoran Lama, Jakarta Selatan23 Agu","https://www.olx.co.id/item/dijual-cepat-rumah-cidodol-350-jt-iid-789876265","Rp 275.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","35","36","Lainnya (PPJB, Girik, Adat, dll)","2","1","1"
"1669845972-700","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.800.000.0004 KT - 5 KM - 180 m2Infinity Townhouse Resort Cibubur Plus Kolam RenangKebayoran Baru, Jakarta Selatan02 Nov","https://www.olx.co.id/item/infinity-townhouse-resort-cibubur-plus-kolam-renang-iid-877809353","Rp 1.800.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","180","93","SHM - Sertifikat Hak Milik","4","5","2"
"1669845978-701","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 22.000.000.0005 KT - 4 KM - 400 m2JUAL CEPAT RUMAH BALI STYLE - CIPETE JAKSELKebayoran Baru, Jakarta Selatan27 Okt","https://www.olx.co.id/item/jual-cepat-rumah-bali-style-cipete-jaksel-iid-877263787","Rp 22.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","400","1300","SHM - Sertifikat Hak Milik","5","4","1"
"1669845982-702","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 11.000.000.0004 KT - 4 KM - 400 m2Rumah Asri 2 Lantai Luas 700 m2 di Bintaro Jaya Sektor 2, SC-9361Pesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-asri-2-lantai-luas-700-m2-di-bintaro-jaya-sektor-2-sc-9361-iid-880295455","Rp 11.000.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","400","700","SHM - Sertifikat Hak Milik","4","4","2"
"1669845984-703","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 649.000.0002 KT - 1 KM - 60 m2N(11.1558-P)HUNIAN STRATEGIS DKT MAL PAMULANG SQUARE BONUS KITCHEN SETMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/n111558-phunian-strategis-dkt-mal-pamulang-square-bonus-kitchen-set-iid-880295961","Rp 649.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","60","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669845989-704","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah kpr lokasi bebas banjir di sawangan depok bayar 7jt all inPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-lokasi-bebas-banjir-di-sawangan-depok-bayar-7jt-all-in-iid-880296054","Rp 445.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669845993-705","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2Townhouse akses besar DP 0% free biaya surat design elite ada rooftopMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-akses-besar-dp-0-free-biaya-surat-design-elite-ada-rooftop-iid-880296265","Rp 1.600.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669845997-706","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 492.000.0002 KT - 1 KM - 50 m2Dp mulai 0% rumah baru dalam cluster dekat the parkPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/dp-mulai-0-rumah-baru-dalam-cluster-dekat-the-park-iid-880296354","Rp 492.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","50","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669846000-707","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2Townhouse bebas banjir DP 0% free biaya surat design elite ada rooftopCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-bebas-banjir-dp-0-free-biaya-surat-design-elite-ada-rooftop-iid-880296376","Rp 1.600.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669846004-708","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2Townhouse stretegis DP 0% free biaya surat design elite ada rooftopKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-stretegis-dp-0-free-biaya-surat-design-elite-ada-rooftop-iid-880296408","Rp 1.600.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669846008-709","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 492.000.0002 KT - 1 KM - 50 m2Hunian baru nyaman dan tenang akses jalan 2 mobil dp mulai 0%Kebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-baru-nyaman-dan-tenang-akses-jalan-2-mobil-dp-mulai-0-iid-880296423","Rp 492.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","50","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669846012-710","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah kpr lingkungan asri di sawangan depok bayar 7jt all inPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-lingkungan-asri-di-sawangan-depok-bayar-7jt-all-in-iid-880296774","Rp 445.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846016-711","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2Rumah mewah 3 lantai fasilitas rooftop yang luas free biaya suratCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-3-lantai-fasilitas-rooftop-yang-luas-free-biaya-surat-iid-880297043","Rp 1.600.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669846021-712","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2Rumah mewah 3 lantai fasilitas rooftop yang luas free biaya suratKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-3-lantai-fasilitas-rooftop-yang-luas-free-biaya-surat-iid-880297148","Rp 1.600.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
